fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.7,0.86,0.07,1.0986122886681098,0.09531017980432487,20.0,57.0,0.99598,3.6,0.5538851132264376,11.7,6.0
9.1,0.37,0.32,1.1314021114911006,0.06203539091945264,4.0,15.0,0.99576,3.3,0.5877866649021191,11.2,6.0
8.0,0.28,0.44,1.0296194171811583,0.07788653865707122,28.0,68.0,0.99501,3.36,0.5068176023684519,11.2,5.0
7.6,0.79,0.21,1.1939224684724346,0.08342160813907239,21.0,68.0,0.9955,3.12,0.36464311358790924,9.2,5.0
7.5,0.61,0.26,1.0647107369924282,0.07045846364856141,24.0,88.0,0.99612,3.3,0.4252677354043441,9.8,5.0
9.7,0.69,0.32,1.252762968495368,0.08434114843375087,22.0,91.0,0.9979,3.29,0.4824261492442927,10.1,5.0
6.8,0.68,0.09,1.536867219599265,0.0657877405380031,15.0,29.0,0.99524,3.41,0.41871033485818504,11.1,4.0
9.7,0.69,0.32,1.252762968495368,0.08434114843375087,22.0,91.0,0.9979,3.29,0.4824261492442927,10.1,5.0
7.0,0.62,0.1,0.8754687373538999,0.06859279146561172,27.0,63.0,0.996,3.28,0.4762341789963716,9.2,5.0
7.5,0.61,0.26,1.0647107369924282,0.07045846364856141,24.0,88.0,0.99612,3.3,0.4252677354043441,9.8,5.0
6.5,0.51,0.15,1.3862943611198906,0.06203539091945264,12.0,27.0,0.9929,3.33,0.4637340162321401,12.8,6.0
8.0,1.0150000000000001,0.21,1.0647107369924282,0.07973496801885356,14.0,41.0,0.99532,3.34,0.3852624007906449,10.5,5.0
7.0,0.36,0.21,1.1939224684724346,0.08250122151174369,20.0,65.0,0.99558,3.4,0.43178241642553783,10.1,6.0
7.0,0.36,0.21,1.2237754316221157,0.08250122151174369,24.0,69.0,0.99556,3.4,0.4252677354043441,10.1,6.0
7.5,0.63,0.27,1.0986122886681098,0.07973496801885356,17.0,91.0,0.99616,3.26,0.4574248470388754,9.8,6.0
5.4,0.74,0.0,0.7884573603642702,0.04018178963283183,16.0,46.0,0.99258,3.6849999999999996,0.4637340162321401,12.5,6.0
9.9,0.44,0.46,1.1631508098056809,0.08709470685093376,10.0,41.0,0.99638,3.18,0.5247285289349821,11.9,6.0
7.5,0.63,0.27,1.0986122886681098,0.07973496801885356,17.0,91.0,0.99616,3.26,0.4574248470388754,9.8,6.0
9.1,0.76,0.68,0.9932517730102833,0.11332868530700316,18.0,64.0,0.99652,2.925,0.6931471805599453,9.1,6.0
9.7,0.66,0.34,1.2809338454620642,0.08984070399978947,12.0,88.0,0.99796,3.26,0.5068176023684519,10.1,5.0
5.0,0.74,0.0,0.7884573603642702,0.04018178963283183,16.0,46.0,0.99258,3.6849999999999996,0.4637340162321401,12.5,6.0
9.1,0.34,0.42,1.0296194171811583,0.05638033343610764,9.0,18.0,0.99392,3.18,0.4382549309311553,11.4,5.0
9.1,0.36,0.39,1.0296194171811583,0.058268908123975775,21.0,55.0,0.99495,3.18,0.598836501088704,11.0,7.0
6.7,0.46,0.24,0.9932517730102833,0.07417939817425151,18.0,34.0,0.9948,3.39,0.4700036292457355,10.6,6.0
6.7,0.46,0.24,0.9932517730102833,0.07417939817425151,18.0,34.0,0.9948,3.39,0.4700036292457355,10.6,6.0
6.7,0.46,0.24,0.9932517730102833,0.07417939817425151,18.0,34.0,0.9948,3.39,0.4700036292457355,10.6,6.0
6.7,0.46,0.24,0.9932517730102833,0.07417939817425151,18.0,34.0,0.9948,3.39,0.4700036292457355,10.6,6.0
6.5,0.52,0.11,1.0296194171811583,0.07045846364856141,13.0,38.0,0.9955,3.34,0.41871033485818504,9.3,5.0
7.4,0.6,0.26,1.1314021114911006,0.07973496801885356,17.0,91.0,0.99616,3.29,0.44468582126144574,9.8,6.0
7.4,0.6,0.26,1.1314021114911006,0.07973496801885356,17.0,91.0,0.99616,3.29,0.44468582126144574,9.8,6.0
7.8,0.87,0.26,1.536867219599265,0.10165365372649983,31.0,67.0,0.99668,3.26,0.3784364357202451,9.2,5.0
8.4,0.39,0.1,0.9932517730102833,0.07232066157962612,6.0,25.0,0.99581,3.09,0.3576744442718159,9.7,6.0
9.1,0.775,0.22,1.1631508098056809,0.0760346862759976,12.0,48.0,0.9976,3.18,0.412109650826833,9.6,5.0
7.2,0.835,0.0,1.0986122886681098,0.11332868530700316,4.0,11.0,0.99608,3.39,0.41871033485818504,10.0,5.0
6.6,0.58,0.02,1.2237754316221157,0.06672363204290818,19.0,40.0,0.99387,3.38,0.5068176023684519,12.6,6.0
6.0,0.5,0.0,0.8754687373538999,0.055434706888100586,15.0,26.0,0.99448,3.36,0.37156355643248307,9.5,5.0
6.0,0.5,0.0,0.8754687373538999,0.055434706888100586,15.0,26.0,0.99448,3.36,0.37156355643248307,9.5,5.0
6.0,0.5,0.0,0.8754687373538999,0.055434706888100586,15.0,26.0,0.99448,3.36,0.37156355643248307,9.5,5.0
7.5,0.51,0.02,0.9932517730102833,0.08065790301745447,13.0,31.0,0.99538,3.36,0.43178241642553783,10.5,6.0
7.5,0.51,0.02,0.9932517730102833,0.08065790301745447,13.0,31.0,0.99538,3.36,0.43178241642553783,10.5,6.0
7.5,0.51,0.02,0.9932517730102833,0.08065790301745447,13.0,31.0,0.99538,3.36,0.43178241642553783,10.5,6.0
7.6,0.54,0.02,0.9932517730102833,0.08157998699242287,17.0,31.0,0.99589,3.37,0.412109650826833,10.4,6.0
7.5,0.51,0.02,0.9932517730102833,0.08065790301745447,13.0,31.0,0.99538,3.36,0.43178241642553783,10.5,6.0
11.5,0.42,0.48,1.2809338454620642,0.07417939817425151,8.0,20.0,0.99852,3.09,0.4252677354043441,11.0,5.0
8.2,0.44,0.24,1.1939224684724346,0.061095099359810875,10.0,28.0,0.99613,3.25,0.4252677354043441,10.2,6.0
6.1,0.59,0.01,1.1314021114911006,0.054488185284069734,5.0,13.0,0.99472,3.52,0.44468582126144574,11.4,5.0
7.2,0.655,0.03,1.0296194171811583,0.07510747248680541,7.0,12.0,0.99587,3.34,0.3293037471426004,9.5,5.0
7.2,0.655,0.03,1.0296194171811583,0.07510747248680541,7.0,12.0,0.99587,3.34,0.3293037471426004,9.5,5.0
6.9,0.57,0.0,1.33500106673234,0.07788653865707122,21.0,41.0,0.99518,3.41,0.41871033485818504,10.8,5.0
9.0,0.6,0.29,1.0986122886681098,0.06672363204290818,32.0,73.0,0.99654,3.34,0.4510756193602167,10.0,5.0
7.2,0.62,0.01,1.1939224684724346,0.06297479916138844,8.0,46.0,0.99332,3.32,0.412109650826833,11.8,6.0
7.6,0.645,0.03,1.0647107369924282,0.08250122151174369,14.0,57.0,0.9969,3.37,0.3784364357202451,10.3,5.0
7.6,0.645,0.03,1.0647107369924282,0.08250122151174369,14.0,57.0,0.9969,3.37,0.3784364357202451,10.3,5.0
7.2,0.58,0.03,1.1939224684724346,0.07417939817425151,7.0,28.0,0.99568,3.35,0.41871033485818504,10.0,5.0
6.1,0.32,0.25,1.0296194171811583,0.08250122151174369,5.0,32.0,0.99464,3.36,0.36464311358790924,10.1,5.0
6.1,0.34,0.25,1.0296194171811583,0.08065790301745447,4.0,28.0,0.99464,3.36,0.36464311358790924,10.1,5.0
7.3,0.43,0.24,1.252762968495368,0.07510747248680541,27.0,67.0,0.99648,3.6,0.4637340162321401,11.1,6.0
7.4,0.64,0.17,1.536867219599265,0.11332868530700316,42.0,98.0,0.99736,3.28,0.4054651081081644,9.5,5.0
11.6,0.475,0.4,0.8754687373538999,0.08709470685093376,6.0,28.0,0.99704,3.07,0.5007752879124893,10.0333333333333,6.0
9.2,0.54,0.31,1.1939224684724346,0.10616019582839063,11.0,38.0,0.99699,3.24,0.44468582126144574,10.9,5.0
8.3,0.85,0.14,1.252762968495368,0.08892620919440151,13.0,54.0,0.99724,3.36,0.43178241642553783,10.1,5.0
11.6,0.475,0.4,0.8754687373538999,0.08709470685093376,6.0,28.0,0.99704,3.07,0.5007752879124893,10.0333333333333,6.0
8.0,0.83,0.27,1.0986122886681098,0.07696104113612832,11.0,63.0,0.99652,3.29,0.3920420877760237,9.8,4.0
7.2,0.605,0.02,1.0647107369924282,0.0916671885258238,10.0,31.0,0.995,3.46,0.4252677354043441,11.8,6.0
7.8,0.5,0.09,1.1631508098056809,0.10885440491208209,10.0,42.0,0.9971,3.18,0.4824261492442927,9.5,5.0
7.3,0.74,0.08,0.9932517730102833,0.08984070399978947,10.0,45.0,0.99576,3.24,0.4054651081081644,9.8,5.0
6.9,0.54,0.3,1.1631508098056809,0.08434114843375087,9.0,105.0,0.99725,3.25,0.6931471805599453,10.5,6.0
8.0,0.77,0.32,1.1314021114911006,0.0760346862759976,16.0,74.0,0.99656,3.27,0.4054651081081644,9.8,6.0
6.6,0.61,0.0,0.9555114450274363,0.06672363204290818,4.0,8.0,0.99396,3.33,0.31481073984003355,10.4,4.0
8.7,0.78,0.51,0.9932517730102833,0.11332868530700316,12.0,66.0,0.99623,3.0,0.6931471805599453,9.2,5.0
7.5,0.58,0.56,1.410986973710262,0.11332868530700316,5.0,14.0,0.99476,3.21,0.6931471805599453,11.6,6.0
8.7,0.78,0.51,0.9932517730102833,0.11332868530700316,12.0,66.0,0.99623,3.0,0.6931471805599453,9.2,5.0
7.7,0.75,0.27,1.536867219599265,0.10436001532424277,34.0,89.0,0.99664,3.24,0.37156355643248307,9.3,5.0
6.8,0.815,0.0,0.7884573603642702,0.11332868530700316,16.0,29.0,0.99471,3.32,0.412109650826833,9.8,3.5
7.2,0.56,0.26,1.0986122886681098,0.07973496801885356,13.0,100.0,0.99586,3.26,0.41871033485818504,9.9,5.0
8.2,0.885,0.2,0.8754687373538999,0.08250122151174369,7.0,31.0,0.9946,3.11,0.3784364357202451,10.0,5.0
5.2,0.49,0.26,1.1939224684724346,0.08617769624105233,23.0,74.0,0.9953,3.6849999999999996,0.4824261492442927,12.2,6.0
7.2,0.45,0.15,1.0986122886681098,0.07510747248680541,10.0,28.0,0.99609,3.29,0.412109650826833,9.9,6.0
7.5,0.57,0.02,1.2809338454620642,0.07417939817425151,11.0,35.0,0.99557,3.36,0.4824261492442927,10.8,6.0
7.5,0.57,0.02,1.2809338454620642,0.07417939817425151,11.0,35.0,0.99557,3.36,0.4824261492442927,10.8,6.0
6.8,0.83,0.09,1.0296194171811583,0.07138999608667294,4.0,25.0,0.99534,3.38,0.37156355643248307,9.6,5.0
8.0,0.6,0.22,1.1314021114911006,0.07696104113612832,25.0,105.0,0.99613,3.3,0.3987761199573678,9.9,5.0
8.0,0.6,0.22,1.1314021114911006,0.07696104113612832,25.0,105.0,0.99613,3.3,0.3987761199573678,9.9,5.0
7.1,0.755,0.15,1.0296194171811583,0.10165365372649983,20.0,84.0,0.99593,3.19,0.4054651081081644,9.5,5.0
8.0,0.81,0.25,1.4816045409242156,0.07325046173959267,34.0,85.0,0.99668,3.19,0.35065687161316933,9.2,5.0
7.4,0.64,0.07,1.0296194171811583,0.09531017980432487,8.0,23.0,0.9961,3.3,0.4574248470388754,9.6,5.0
7.4,0.64,0.07,1.0296194171811583,0.09531017980432487,8.0,23.0,0.9961,3.3,0.4574248470388754,9.6,5.0
6.6,0.64,0.31,1.536867219599265,0.07973496801885356,7.0,49.0,0.99718,3.35,0.5187937934151676,10.3,5.0
6.7,0.48,0.02,1.1631508098056809,0.07696104113612832,36.0,111.0,0.99524,3.1,0.4252677354043441,9.7,5.0
6.0,0.49,0.0,1.1939224684724346,0.0657877405380031,15.0,33.0,0.99292,3.58,0.4637340162321401,12.5,6.0
8.0,0.64,0.22,1.2237754316221157,0.08984070399978947,5.0,33.0,0.99612,3.37,0.4574248470388754,11.0,5.0
7.1,0.62,0.06,0.832909122935104,0.06765864847381481,5.0,12.0,0.9942,3.17,0.3920420877760237,9.8,5.0
8.0,0.52,0.25,1.0986122886681098,0.07510747248680541,19.0,59.0,0.99612,3.3,0.3920420877760237,10.2,5.0
6.4,0.57,0.14,1.536867219599265,0.06765864847381481,27.0,73.0,0.99669,3.32,0.3920420877760237,9.2,5.0
8.6,0.685,0.1,0.9555114450274363,0.0880108773227133,3.0,12.0,0.99745,3.31,0.5007752879124893,9.55,6.0
8.7,0.675,0.1,0.9555114450274363,0.08617769624105233,4.0,11.0,0.99745,3.31,0.5007752879124893,9.55,5.0
7.3,0.59,0.26,1.0986122886681098,0.07696104113612832,17.0,104.0,0.99584,3.28,0.41871033485818504,9.9,5.0
7.0,0.6,0.12,1.1631508098056809,0.07973496801885356,13.0,28.0,0.9966,3.52,0.4824261492442927,10.2,7.0
7.2,0.67,0.0,1.1631508098056809,0.0657877405380031,10.0,24.0,0.9956,3.42,0.5423242908253617,11.1,6.0
7.9,0.69,0.21,1.1314021114911006,0.07696104113612832,33.0,122.0,0.9962,3.25,0.412109650826833,9.9,5.0
7.9,0.69,0.21,1.1314021114911006,0.07696104113612832,33.0,122.0,0.9962,3.25,0.412109650826833,9.9,5.0
7.6,0.3,0.42,1.0986122886681098,0.050693114315518116,6.0,24.0,0.9963,3.44,0.598836501088704,11.9,6.0
7.2,0.33,0.33,0.9932517730102833,0.05921185963184608,3.0,13.0,0.996,3.23,0.6931471805599453,10.0,7.5
8.0,0.5,0.39,1.2809338454620642,0.07881118042428978,12.0,46.0,0.9985,3.43,0.4824261492442927,10.7,6.0
7.7,0.28,0.3,1.0986122886681098,0.06015392281974709,18.0,34.0,0.9952,3.28,0.6418538861723948,11.3,7.0
8.2,0.24,0.34,1.536867219599265,0.06015392281974709,8.0,22.0,0.9974,3.22,0.6626879730752367,10.9,6.0
6.0,0.51,0.0,1.1314021114911006,0.06203539091945264,40.0,54.0,0.995,3.54,0.6575200029167942,10.7,6.0
8.1,0.29,0.36,1.1631508098056809,0.04688358589885042,35.0,53.0,0.995,3.27,0.6931471805599453,12.4,7.0
6.0,0.51,0.0,1.1314021114911006,0.06203539091945264,40.0,54.0,0.995,3.54,0.6575200029167942,10.7,6.0
6.6,0.96,0.0,1.0296194171811583,0.07881118042428978,5.0,16.0,0.9936,3.5,0.36464311358790924,11.9,6.0
6.4,0.47,0.4,1.2237754316221157,0.06859279146561172,8.0,19.0,0.9963,3.56,0.5481214085096876,10.6,6.0
8.2,0.24,0.34,1.536867219599265,0.06015392281974709,8.0,22.0,0.9974,3.22,0.6626879730752367,10.9,6.0
9.9,0.57,0.25,1.0986122886681098,0.09893994785490356,12.0,89.0,0.9963,3.04,0.6418538861723948,10.1,5.0
10.0,0.32,0.59,1.1631508098056809,0.07417939817425151,3.0,15.0,0.9994,3.2,0.5766133643039938,9.6,5.0
6.2,0.58,0.0,0.9555114450274363,0.06297479916138844,8.0,18.0,0.9966,3.56,0.6097655716208943,9.4,5.0
10.0,0.32,0.59,1.1631508098056809,0.07417939817425151,3.0,15.0,0.9994,3.2,0.5766133643039938,9.6,5.0
7.3,0.34,0.33,1.252762968495368,0.06203539091945264,21.0,37.0,0.9952,3.35,0.5709795465857378,12.1,7.0
7.8,0.53,0.01,0.9555114450274363,0.07417939817425151,3.0,19.0,0.995,3.16,0.3784364357202451,9.8,5.0
7.7,0.64,0.21,1.1631508098056809,0.07417939817425151,32.0,122.0,0.9956,3.27,0.37156355643248307,9.9,5.0
7.8,0.53,0.01,0.9555114450274363,0.07417939817425151,3.0,19.0,0.995,3.16,0.3784364357202451,9.8,5.0
7.5,0.4,0.18,0.9555114450274363,0.0760346862759976,24.0,58.0,0.9965,3.34,0.4574248470388754,9.4,5.0
7.0,0.54,0.0,1.1314021114911006,0.0760346862759976,39.0,55.0,0.9956,3.39,0.6097655716208943,11.4,6.0
6.4,0.53,0.09,1.536867219599265,0.11332868530700316,14.0,31.0,0.9968,3.5,0.5128236264286637,11.0,4.0
8.3,0.26,0.37,0.8754687373538999,0.07325046173959267,8.0,23.0,0.9974,3.26,0.5306282510621704,9.6,6.0
8.3,0.26,0.37,0.8754687373538999,0.07325046173959267,8.0,23.0,0.9974,3.26,0.5306282510621704,9.6,6.0
7.7,0.23,0.37,1.0296194171811583,0.044973365642731154,23.0,60.0,0.9971,3.41,0.5364933705145685,12.1,6.0
7.6,0.41,0.33,1.252762968495368,0.07510747248680541,6.0,23.0,0.9957,3.3,0.4574248470388754,11.2,5.0
7.8,0.64,0.0,1.0647107369924282,0.06952606264861023,27.0,55.0,0.9962,3.31,0.48858001481867097,11.0,5.0
7.9,0.18,0.4,1.1631508098056809,0.04783732941416013,38.0,67.0,0.996,3.33,0.6575200029167942,11.3,5.0
7.4,0.41,0.24,1.0296194171811583,0.0639133257436528,18.0,47.0,0.9956,3.37,0.4824261492442927,10.4,5.0
7.6,0.43,0.31,1.1314021114911006,0.06672363204290818,13.0,74.0,0.9958,3.26,0.43178241642553783,9.9,6.0
5.9,0.44,0.0,0.9555114450274363,0.04114194333117518,3.0,11.0,0.9944,3.48,0.6151856390902335,11.7,6.0
6.1,0.4,0.16,1.0296194171811583,0.06672363204290818,11.0,25.0,0.9955,3.42,0.5538851132264376,10.1,7.0
10.2,0.54,0.37,1.536867219599265,0.11332868530700316,42.0,95.0,1.0011875,3.18,0.5709795465857378,9.0,6.0
10.2,0.54,0.37,1.536867219599265,0.11332868530700316,42.0,95.0,1.0011875,3.18,0.5709795465857378,9.0,6.0
10.0,0.38,0.38,0.9555114450274363,0.11332868530700316,27.0,90.0,0.99914,3.15,0.5007752879124893,8.5,5.0
6.8,0.915,0.29,1.536867219599265,0.06765864847381481,15.0,39.0,0.99577,3.53,0.43178241642553783,11.1,5.0
7.0,0.59,0.0,0.9932517730102833,0.050693114315518116,3.0,8.0,0.996,3.41,0.3852624007906449,10.3,5.0
7.3,0.67,0.02,1.1631508098056809,0.06952606264861023,31.0,92.0,0.99566,3.32,0.5187937934151676,11.0666666666667,6.0
7.2,0.37,0.32,1.0986122886681098,0.06015392281974709,15.0,28.0,0.9947,3.23,0.5481214085096876,11.3,7.0
7.4,0.785,0.19,1.536867219599265,0.08984070399978947,19.0,98.0,0.99713,3.16,0.41871033485818504,9.56666666666667,6.0
6.9,0.63,0.02,1.0647107369924282,0.07510747248680541,18.0,30.0,0.99712,3.4,0.5596157879354227,9.8,5.0
6.9,0.58,0.2,1.0116009116784799,0.05638033343610764,8.0,22.0,0.99322,3.38,0.3987761199573678,11.7,5.0
7.3,0.67,0.02,1.1631508098056809,0.06952606264861023,31.0,92.0,0.99566,3.32,0.5187937934151676,11.1,6.0
7.4,0.785,0.19,1.536867219599265,0.08984070399978947,19.0,98.0,0.99713,3.16,0.41871033485818504,9.6,6.0
6.9,0.63,0.02,1.0647107369924282,0.07510747248680541,18.0,30.0,0.99712,3.4,0.5596157879354227,9.8,5.0
6.8,0.67,0.0,1.0647107369924282,0.07696104113612832,22.0,39.0,0.99701,3.4,0.5538851132264376,9.7,5.0
6.9,0.58,0.01,1.0647107369924282,0.07696104113612832,40.0,54.0,0.99683,3.4,0.5481214085096876,9.7,5.0
7.2,0.38,0.31,1.0986122886681098,0.054488185284069734,15.0,29.0,0.99472,3.23,0.5653138090500605,11.3,7.5
7.2,0.37,0.32,1.0986122886681098,0.06015392281974709,15.0,28.0,0.9947,3.23,0.5481214085096876,11.3,7.0
7.8,0.32,0.44,1.308332819650179,0.09893994785490356,8.0,17.0,0.99732,3.33,0.5766133643039938,11.0,7.0
6.6,0.58,0.02,1.0986122886681098,0.06015392281974709,37.0,53.0,0.99374,3.35,0.5653138090500605,11.6,7.0
7.6,0.49,0.33,1.0647107369924282,0.07138999608667294,27.0,85.0,0.99706,3.41,0.4574248470388754,9.0,5.0
11.7,0.45,0.63,1.1631508098056809,0.07045846364856141,7.0,23.0,0.99974,3.21,0.5247285289349821,10.9,6.0
6.5,0.9,0.0,0.9555114450274363,0.050693114315518116,9.0,17.0,0.99467,3.5,0.48858001481867097,10.9,6.0
6.0,0.54,0.06,1.0296194171811583,0.04879016416943201,38.0,89.0,0.99236,3.3,0.4054651081081644,10.55,6.0
7.6,0.49,0.33,1.0647107369924282,0.07138999608667294,27.0,85.0,0.99706,3.41,0.4574248470388754,9.0,5.0
8.4,0.29,0.4,0.9932517730102833,0.06485097231961631,8.0,20.0,0.99603,3.39,0.4700036292457355,10.5,5.0
7.9,0.2,0.35,0.9932517730102833,0.05259245011917058,7.0,15.0,0.99458,3.32,0.5877866649021191,11.9,7.0
6.4,0.42,0.09,1.1939224684724346,0.05259245011917058,34.0,64.0,0.99724,3.41,0.5187937934151676,10.4,6.0
6.2,0.785,0.0,1.1314021114911006,0.058268908123975775,6.0,13.0,0.99664,3.59,0.4762341789963716,10.0,4.0
6.8,0.64,0.03,1.1939224684724346,0.07232066157962612,14.0,31.0,0.99545,3.36,0.4574248470388754,10.4,6.0
6.9,0.63,0.01,1.2237754316221157,0.07325046173959267,14.0,39.0,0.99522,3.34,0.4252677354043441,10.8,6.0
6.8,0.59,0.1,0.9932517730102833,0.061095099359810875,34.0,53.0,0.9958,3.41,0.5128236264286637,9.7,5.0
6.8,0.59,0.1,0.9932517730102833,0.061095099359810875,34.0,53.0,0.9958,3.41,0.5128236264286637,9.7,5.0
7.3,0.48,0.32,1.1314021114911006,0.06015392281974709,31.0,54.0,0.99728,3.3,0.5007752879124893,10.0,7.0
6.7,1.0150000000000001,0.08,1.1939224684724346,0.06485097231961631,19.0,32.0,0.99648,3.52,0.4510756193602167,11.0,4.0
7.3,0.48,0.32,1.1314021114911006,0.06015392281974709,31.0,54.0,0.99728,3.3,0.5007752879124893,10.0,7.0
7.3,0.98,0.05,1.1314021114911006,0.05921185963184608,20.0,49.0,0.99705,3.31,0.4382549309311553,9.7,3.5
10.0,0.69,0.11,0.8754687373538999,0.08065790301745447,8.0,24.0,0.99578,2.925,0.3852624007906449,9.7,5.0
6.7,0.7,0.08,1.536867219599265,0.06485097231961631,8.0,16.0,0.99334,3.43,0.41871033485818504,12.6,5.0
7.6,0.35,0.6,1.2809338454620642,0.07045846364856141,23.0,44.0,0.99656,3.38,0.5822156198526637,11.1,6.0
6.1,0.6,0.08,1.0296194171811583,0.06859279146561172,14.0,45.0,0.99336,3.38,0.43178241642553783,11.0,5.0
9.9,0.5,0.5,1.536867219599265,0.11332868530700316,42.0,82.0,1.0011875,3.16,0.5596157879354227,8.8,5.0
5.3,0.47,0.11,1.1631508098056809,0.04688358589885042,16.0,89.0,0.9922475000000001,3.54,0.6312717768418579,13.5,7.0
9.9,0.5,0.5,1.536867219599265,0.11332868530700316,42.0,82.0,1.0011875,3.16,0.5596157879354227,8.8,5.0
5.3,0.47,0.11,1.1631508098056809,0.04688358589885042,16.0,89.0,0.9922475000000001,3.54,0.6312717768418579,13.5,7.0
7.1,0.875,0.05,1.536867219599265,0.07881118042428978,3.0,14.0,0.99808,3.4,0.41871033485818504,10.2,3.5
8.2,0.28,0.6,1.3862943611198906,0.09893994785490356,10.0,22.0,0.99828,3.39,0.5187937934151676,10.6,5.0
5.6,0.62,0.03,0.9162907318741551,0.07696104113612832,6.0,13.0,0.99498,3.66,0.4824261492442927,10.1,4.0
8.2,0.28,0.6,1.3862943611198906,0.09893994785490356,10.0,22.0,0.99828,3.39,0.5187937934151676,10.6,5.0
7.2,0.58,0.54,1.1314021114911006,0.10795714150509228,3.0,9.0,0.99719,3.33,0.4510756193602167,10.3,4.0
8.1,0.33,0.44,0.9162907318741551,0.04114194333117518,6.0,12.0,0.99542,3.35,0.4762341789963716,10.7,5.0
6.8,0.91,0.06,1.0986122886681098,0.058268908123975775,4.0,11.0,0.99592,3.53,0.49469624183610705,10.9,4.0
7.0,0.655,0.16,1.1314021114911006,0.07138999608667294,8.0,25.0,0.99606,3.37,0.4382549309311553,9.7,5.0
6.8,0.68,0.21,1.1314021114911006,0.06765864847381481,9.0,23.0,0.99546,3.38,0.4700036292457355,10.3,5.0
6.0,0.64,0.05,1.0647107369924282,0.0639133257436528,9.0,17.0,0.99496,3.52,0.5766133643039938,10.6,5.0
5.6,0.54,0.04,0.9932517730102833,0.04783732941416013,5.0,13.0,0.9942,3.6849999999999996,0.4574248470388754,11.4,5.0
6.2,0.57,0.1,1.1314021114911006,0.04688358589885042,4.0,11.0,0.99448,3.44,0.5653138090500605,10.8,6.0
7.1,0.22,0.49,1.0296194171811583,0.039220713153281316,8.0,18.0,0.99344,3.39,0.44468582126144574,12.4,6.0
5.6,0.54,0.04,0.9932517730102833,0.04783732941416013,5.0,13.0,0.9942,3.6849999999999996,0.4574248470388754,11.4,5.0
6.2,0.65,0.06,0.9555114450274363,0.04879016416943201,6.0,18.0,0.99348,3.57,0.43178241642553783,11.95,5.0
7.7,0.54,0.26,1.0647107369924282,0.08525984395082342,23.0,122.0,0.99636,3.26,0.4637340162321401,9.7,5.0
6.4,0.31,0.09,0.8754687373538999,0.0639133257436528,15.0,28.0,0.99459,3.42,0.5306282510621704,10.0,7.0
7.0,0.43,0.02,1.0647107369924282,0.07696104113612832,15.0,28.0,0.99492,3.35,0.5933268452777344,10.6,6.0
7.7,0.54,0.26,1.0647107369924282,0.08525984395082342,23.0,122.0,0.99636,3.26,0.4637340162321401,9.7,5.0
6.9,0.74,0.03,1.1939224684724346,0.05259245011917058,7.0,16.0,0.99508,3.45,0.48858001481867097,11.5,6.0
6.6,0.895,0.04,1.1939224684724346,0.0657877405380031,7.0,13.0,0.99582,3.53,0.4574248470388754,10.8,6.0
6.9,0.74,0.03,1.1939224684724346,0.05259245011917058,7.0,16.0,0.99508,3.45,0.48858001481867097,11.5,6.0
7.5,0.725,0.04,0.9162907318741551,0.07325046173959267,8.0,15.0,0.99508,3.26,0.4252677354043441,9.6,5.0
7.8,0.82,0.29,1.536867219599265,0.07973496801885356,21.0,64.0,0.99642,3.16,0.4252677354043441,9.4,5.0
7.3,0.585,0.18,1.2237754316221157,0.07510747248680541,15.0,60.0,0.99638,3.31,0.43178241642553783,9.8,5.0
6.2,0.44,0.39,1.252762968495368,0.07417939817425151,6.0,14.0,0.99555,3.51,0.5247285289349821,11.0,6.0
7.5,0.38,0.57,1.1939224684724346,0.10074990310014305,5.0,12.0,0.99605,3.36,0.4382549309311553,11.4,6.0
6.7,0.76,0.02,1.0296194171811583,0.07510747248680541,6.0,12.0,0.996,3.55,0.48858001481867097,9.95,3.5
6.8,0.81,0.05,1.0986122886681098,0.06765864847381481,6.0,14.0,0.99562,3.51,0.5068176023684519,10.8,6.0
7.5,0.38,0.57,1.1939224684724346,0.10074990310014305,5.0,12.0,0.99605,3.36,0.4382549309311553,11.4,6.0
7.1,0.27,0.6,1.1314021114911006,0.07138999608667294,17.0,25.0,0.99814,3.38,0.5423242908253617,10.6,6.0
7.9,0.18,0.4,1.0296194171811583,0.06015392281974709,7.0,20.0,0.9941,3.28,0.5306282510621704,11.1,5.0
6.4,0.36,0.21,1.1631508098056809,0.045928931888399804,26.0,48.0,0.99661,3.47,0.5709795465857378,9.7,6.0
7.1,0.69,0.04,1.1314021114911006,0.0657877405380031,19.0,27.0,0.99712,3.44,0.5128236264286637,9.8,5.0
6.4,0.79,0.04,1.1631508098056809,0.05921185963184608,11.0,17.0,0.99588,3.53,0.5007752879124893,10.4,6.0
6.4,0.56,0.15,1.0296194171811583,0.07510747248680541,17.0,65.0,0.99294,3.33,0.4700036292457355,10.5,6.0
6.9,0.84,0.21,1.536867219599265,0.07138999608667294,16.0,65.0,0.99842,3.53,0.5423242908253617,9.23333333333333,6.0
6.9,0.84,0.21,1.536867219599265,0.07138999608667294,16.0,65.0,0.99842,3.53,0.5423242908253617,9.25,6.0
6.1,0.32,0.25,1.1939224684724346,0.06859279146561172,23.0,58.0,0.99633,3.42,0.6780335427498971,10.6,5.0
6.5,0.53,0.06,1.0986122886681098,0.061095099359810875,29.0,44.0,0.99489,3.38,0.6043159668533296,10.3,6.0
